datetime,batiment,consommation_kwh,taux_co2_g_kwh,emission_co2_kg,conso_apres,emission_apres
2024-02-10 00:15:00,Gymnase,24.79109,0.6445683400000001,0.015979551728090603,17.353763,0.01118568620966342
2024-02-10 00:30:00,Gymnase,24.16787,0.65253249,0.0157703203890963,16.917509,0.01103922427236741
2024-02-10 00:45:00,Gymnase,23.42527,0.6090570200000001,0.014267325138895401,16.397689,0.00998712759722678
2024-02-10 01:00:00,Gymnase,23.22317,0.6270255899999999,0.014561521870920299,16.256218999999998,0.010193065309644207
2024-02-10 01:15:00,Gymnase,23.28897,0.62880219,0.0146441553388443,16.302279,0.01025090873719101
2024-02-10 01:30:00,Gymnase,23.04081,0.62210187,0.014333730987314698,16.128567,0.010033611691120289
2024-02-10 01:45:00,Gymnase,22.97689,0.62037603,0.0142543117999467,16.083823,0.009978018259962688
2024-02-10 02:00:00,Gymnase,22.8796,0.5948696,0.01361037850016,16.015719999999998,0.009527264950111998
2024-02-10 02:15:00,Gymnase,23.0864,0.6464192000000001,0.014923492218880003,16.16048,0.010446444553216
2024-02-10 02:30:00,Gymnase,22.64366,0.61137882,0.0138438541312812,15.850562,0.00969069789189684
2024-02-10 02:45:00,Gymnase,22.24651,0.62290228,0.013857401801042802,15.572557,0.00970018126072996
2024-02-10 03:00:00,Gymnase,21.80095,0.6104266,0.013307879785270002,15.260665,0.009315515849689
2024-02-10 03:15:00,Gymnase,21.68204,0.62877916,0.013633214898286401,15.177427999999999,0.009543250428800481
2024-02-10 03:30:00,Gymnase,21.44892,0.62201868,0.013341628905825602,15.014244,0.00933914023407792
2024-02-10 03:45:00,Gymnase,21.16786,0.61386794,0.0129942706124084,14.817502,0.009095989428685879
2024-02-10 04:00:00,Gymnase,20.971400000000003,0.6081706,0.012754188920840003,14.67998,0.008927932244588
2024-02-10 04:15:00,Gymnase,20.83181,0.6249543,0.013018929236283,14.582267,0.0091132504653981
2024-02-10 04:30:00,Gymnase,20.57096,0.5965578399999999,0.012271767464326398,14.399671999999999,0.008590237225028477
2024-02-10 04:45:00,Gymnase,20.63206,0.59832974,0.0123447750954644,14.442441999999998,0.00864134256682508
2024-02-10 05:00:00,Gymnase,20.67671,0.6203012999999999,0.012825790092722998,14.473697,0.0089780530649061
2024-02-10 05:15:00,Gymnase,20.93004,0.6279012,0.013141997232048001,14.651028,0.0091993980624336
2024-02-10 05:30:00,Gymnase,20.95072,0.6285216,0.013167980055552,14.665503999999999,0.0092175860388864
2024-02-10 05:45:00,Gymnase,21.03485,0.6310454999999999,0.013273947435674997,14.724394999999998,0.009291763204972497
2024-02-10 06:00:00,Gymnase,21.2628,0.6591468,0.014015306579039998,14.883959999999998,0.009810714605328
2024-02-10 06:15:00,Gymnase,21.7516,0.652548,0.0141939630768,15.226119999999998,0.00993577415376
2024-02-10 06:30:00,Gymnase,21.68721,0.6506163,0.014110052327523,15.181047,0.009877036629266102
2024-02-10 06:45:00,Gymnase,21.87051,0.67798581,0.0148278954374631,15.309356999999999,0.010379526806224169
2024-02-10 07:00:00,Gymnase,22.20327,0.71050464,0.015775526358172802,15.542288999999998,0.01104286845072096
2024-02-10 07:15:00,Gymnase,22.42511,0.76245374,0.0170981089894114,15.697576999999999,0.01196867629258798
2024-02-10 07:30:00,Gymnase,22.74189,0.7732242600000001,0.017584581066251402,15.919323,0.012309206746375981
2024-02-10 07:45:00,Gymnase,22.87725,0.80070375,0.0183178998646875,16.014075,0.01282252990528125
2024-02-10 08:00:00,Gymnase,23.20672,0.78902848,0.018310763007385603,16.244704,0.01281753410516992
2024-02-10 08:15:00,Gymnase,23.45394,0.79743396,0.0187029682518024,16.417758,0.013092077776261679
2024-02-10 08:30:00,Gymnase,23.65228,0.8041775200000001,0.019020631872745605,16.556596,0.013314442310921921
2024-02-10 08:45:00,Gymnase,23.96906,0.81494804,0.019533538467642397,16.778342,0.013673476927349678
2024-02-10 09:00:00,Gymnase,24.37702,0.8288186800000001,0.020204129538733604,17.063914,0.014142890677113521
2024-02-10 09:15:00,Gymnase,24.8912,0.8214096000000001,0.020445870635520003,17.42384,0.014312109444864
2024-02-10 09:30:00,Gymnase,25.08061,0.8276601299999999,0.0207582209330793,17.556427,0.014530754653155509
2024-02-10 09:45:00,Gymnase,25.28553,0.83442249,0.0210988149035697,17.699870999999998,0.01476917043249879
2024-02-10 10:00:00,Gymnase,25.41995,0.83885835,0.0213237373140825,17.793965,0.014926616119857749
2024-02-10 10:15:00,Gymnase,25.76775,0.824568,0.021247262082,18.037425,0.014873083457399999
2024-02-10 10:30:00,Gymnase,25.81992,0.82623744,0.021333384601804797,18.073943999999997,0.014933369221263357
2024-02-10 10:45:00,Gymnase,26.01168,0.83237376,0.021651439885516797,18.208175999999998,0.015156007919861757
2024-02-10 11:00:00,Gymnase,26.12072,0.83586304,0.021833344426188797,18.284504,0.015283341098332159
2024-02-10 11:15:00,Gymnase,26.28146,0.8147252599999999,0.021412169331679595,18.397022,0.014988518532175718
2024-02-10 11:30:00,Gymnase,26.36606,0.84371392,0.0222454118375552,18.456242,0.01557178828628864
2024-02-10 11:45:00,Gymnase,26.80269,0.8576860799999999,0.022988294119555195,18.761882999999997,0.016091805883688637
2024-02-10 12:00:00,Gymnase,26.85674,0.8594156799999999,0.023081103469683197,18.799718,0.016156772428778235
2024-02-10 12:15:00,Gymnase,27.06025,0.865928,0.023432228162,18.942175,0.0164025597134
2024-02-10 12:30:00,Gymnase,26.76603,0.82974693,0.0222090312207879,18.736221,0.01554632185455153
2024-02-10 12:45:00,Gymnase,26.70587,0.8011761000000001,0.021396104773707,18.694109,0.014977273341594903
2024-02-10 13:00:00,Gymnase,26.53902,0.7961706000000001,0.021129587476812,18.577313999999998,0.0147907112337684
2024-02-10 13:15:00,Gymnase,26.14187,0.7842561,0.020501921012907,18.299309,0.0143513447090349
